2.391640472412109375e+01,1.016504669189453125e+01,3.580532073974609375e+00,1.945007324218750000e+01,2.349660873413085938e+01,3.698231697082519531e+00,9.660573577880859375e+01,5.704370498657226562e+01,2.990212249755859375e+01,1.046609573364257812e+02,6.062767791748046875e+01,3.499894332885742188e+01,1.003963317871093750e+02,5.764017105102539062e+01,4.688785171508789062e+01,1.791686439514160156e+01,1.413535118103027344e+01,8.237108230590820312e+00,1.384015750885009766e+01,5.738926887512207031e+00,6.887742996215820312e+00,9.165950012207031250e+01,6.370640182495117188e+01,5.107807540893554688e+01,1.026906661987304688e+02,7.889269256591796875e+01,7.868592071533203125e+01,9.913646697998046875e+01,7.303439331054687500e+01,8.729548645019531250e+01,2.276453590393066406e+01,1.080857467651367188e+02,1.854282569885253906e+01,6.000000000000000000e+00
2.672944259643554688e+01,9.012527465820312500e+00,6.651310920715332031e+00,1.492616176605224609e+01,5.075708866119384766e+00,5.781704425811767578e+00,9.350331878662109375e+01,5.379822540283203125e+01,2.245037841796875000e+01,1.028210754394531250e+02,5.914849853515625000e+01,2.310078430175781250e+01,9.785890960693359375e+01,5.326893615722656250e+01,2.918008804321289062e+01,1.801190185546875000e+01,2.098587989807128906e+01,1.658016967773437500e+01,1.604443168640136719e+01,1.216743469238281250e+01,9.440422058105468750e+00,7.626187896728515625e+01,7.603064727783203125e+01,6.702836608886718750e+01,7.833542633056640625e+01,9.211922454833984375e+01,7.117790222167968750e+01,6.908564758300781250e+01,9.280825042724609375e+01,6.937805938720703125e+01,1.193806838989257812e+01,9.579462432861328125e+01,3.723092651367187500e+01,6.000000000000000000e+00
2.610082435607910156e+01,1.008581829071044922e+01,7.134363651275634766e+00,2.201587486267089844e+01,3.326687622070312500e+01,1.107374572753906250e+01,9.352524566650390625e+01,5.560784912109375000e+01,2.516643905639648438e+01,1.004246826171875000e+02,6.100423431396484375e+01,2.613788986206054688e+01,9.364267730712890625e+01,5.514262008666992188e+01,3.233647918701171875e+01,1.680818748474121094e+01,2.672550392150878906e+01,2.173294830322265625e+01,1.568860626220703125e+01,8.993415832519531250e+00,1.075223541259765625e+01,7.563643646240234375e+01,7.145771789550781250e+01,6.647083282470703125e+01,7.928498077392578125e+01,8.558763885498046875e+01,7.531134796142578125e+01,6.942547607421875000e+01,8.540937042236328125e+01,7.242800140380859375e+01,1.668892288208007812e+01,1.294409942626953125e+02,1.090132045745849609e+01,6.000000000000000000e+00
2.570768737792968750e+01,1.059151172637939453e+01,8.970094680786132812e+00,2.281895446777343750e+01,4.337143325805664062e+01,1.900847625732421875e+01,9.493694305419921875e+01,5.095214462280273438e+01,2.450095367431640625e+01,1.010680541992187500e+02,5.679545974731445312e+01,2.744175338745117188e+01,9.422818756103515625e+01,5.589091110229492188e+01,3.776945114135742188e+01,1.502628707885742188e+01,2.355343627929687500e+01,2.390375518798828125e+01,1.709883689880371094e+01,9.879111289978027344e+00,1.013334751129150391e+01,7.683353424072265625e+01,6.635312652587890625e+01,5.839611816406250000e+01,8.054864501953125000e+01,8.038260650634765625e+01,7.430931854248046875e+01,7.041091918945312500e+01,7.992468261718750000e+01,7.359778594970703125e+01,2.146611022949218750e+01,1.288022613525390625e+02,1.263155841827392578e+01,6.000000000000000000e+00
2.516702461242675781e+01,1.066150856018066406e+01,8.119453430175781250e+00,2.364988517761230469e+01,3.699524688720703125e+01,1.468390083312988281e+01,9.588516998291015625e+01,5.105381393432617188e+01,2.440381813049316406e+01,1.013544387817382812e+02,5.861293792724609375e+01,2.749457168579101562e+01,9.380921936035156250e+01,5.751813888549804688e+01,3.630783462524414062e+01,1.522376728057861328e+01,2.159202384948730469e+01,2.242875289916992188e+01,1.666257286071777344e+01,8.406889915466308594e+00,9.470478057861328125e+00,7.811101531982421875e+01,6.744784545898437500e+01,6.182956314086914062e+01,8.161896514892578125e+01,8.343691253662109375e+01,7.391712951660156250e+01,7.243109130859375000e+01,8.297941589355468750e+01,7.372266387939453125e+01,2.583005905151367188e+01,1.137845611572265625e+02,1.419686508178710938e+01,6.000000000000000000e+00
2.532030868530273438e+01,1.058190822601318359e+01,5.757630825042724609e+00,2.011838150024414062e+01,1.940145683288574219e+01,3.271141529083251953e+00,9.558454132080078125e+01,5.767420196533203125e+01,2.725948905944824219e+01,1.029814147949218750e+02,6.375909423828125000e+01,3.010623931884765625e+01,9.648842620849609375e+01,5.843295669555664062e+01,3.996222686767578125e+01,1.794034957885742188e+01,1.551408004760742188e+01,1.928520202636718750e+01,1.702275085449218750e+01,1.012453937530517578e+01,8.878880500793457031e+00,8.294041442871093750e+01,6.593266296386718750e+01,5.129547119140625000e+01,8.911459350585937500e+01,8.520125579833984375e+01,7.588644409179687500e+01,8.311193084716796875e+01,8.195480346679687500e+01,7.928395843505859375e+01,2.470150947570800781e+01,1.055198059082031250e+02,1.888145446777343750e+01,6.000000000000000000e+00
2.447723007202148438e+01,9.093419075012207031e+00,1.967341661453247070e+00,2.750311088562011719e+01,1.976791000366210938e+01,4.761946201324462891e+00,9.813810729980468750e+01,5.515400695800781250e+01,2.348177719116210938e+01,1.021257858276367188e+02,6.355398559570312500e+01,2.312748146057128906e+01,9.344754028320312500e+01,5.758738708496093750e+01,2.661508750915527344e+01,1.166595077514648438e+01,1.541584777832031250e+01,1.646960067749023438e+01,1.489066219329833984e+01,9.899482727050781250e+00,8.532599449157714844e+00,7.550513458251953125e+01,7.461084747314453125e+01,6.260316467285156250e+01,7.808090209960937500e+01,8.901345825195312500e+01,7.358172607421875000e+01,6.959394073486328125e+01,8.557143402099609375e+01,7.568798065185546875e+01,1.621267127990722656e+01,1.287816772460937500e+02,1.352997493743896484e+01,6.000000000000000000e+00
2.332929801940917969e+01,9.526775360107421875e+00,7.741980552673339844e+00,1.612735176086425781e+01,7.417640209197998047e+00,5.383656501770019531e+00,1.008576889038085938e+02,5.312977981567382812e+01,2.922019577026367188e+01,1.072881088256835938e+02,6.362456130981445312e+01,3.656718444824218750e+01,9.869512176513671875e+01,4.773811721801757812e+01,3.739132690429687500e+01,2.375111961364746094e+01,2.679878234863281250e+01,2.099046516418457031e+01,1.694153022766113281e+01,8.979778289794921875e+00,2.333619356155395508e+00,7.873107910156250000e+01,6.548342132568359375e+01,7.222400665283203125e+01,7.301403808593750000e+01,8.825356292724609375e+01,7.291722869873046875e+01,5.684448242187500000e+01,9.142730712890625000e+01,6.656156921386718750e+01,4.648855590820312500e+01,8.138397216796875000e+01,1.164139080047607422e+01,6.000000000000000000e+00
2.263647079467773438e+01,9.805672645568847656e+00,9.007493972778320312e+00,1.768765449523925781e+01,6.152863025665283203e+00,4.496007919311523438e+00,1.016794357299804688e+02,5.391859817504882812e+01,3.122549819946289062e+01,1.075194931030273438e+02,6.336989593505859375e+01,3.762938308715820312e+01,9.897391510009765625e+01,4.769945907592773438e+01,3.547117614746093750e+01,2.417209625244140625e+01,2.492029762268066406e+01,1.913101577758789062e+01,2.337118721008300781e+01,2.458967590332031250e+01,1.409309482574462891e+01,7.804017639160156250e+01,6.249629592895507812e+01,6.109716033935546875e+01,7.292127227783203125e+01,8.573802947998046875e+01,7.038932037353515625e+01,5.580322265625000000e+01,8.933745574951171875e+01,6.623101043701171875e+01,4.525470733642578125e+01,8.167492675781250000e+01,9.145908355712890625e+00,6.000000000000000000e+00
2.436337852478027344e+01,1.001768589019775391e+01,1.065732002258300781e+01,1.755460739135742188e+01,8.873358726501464844e+00,5.537678718566894531e+00,1.023205642700195312e+02,5.336524581909179688e+01,3.131776428222656250e+01,1.082851562500000000e+02,6.387000656127929688e+01,3.833626556396484375e+01,9.975603485107421875e+01,4.828621673583984375e+01,3.596490859985351562e+01,2.345876884460449219e+01,2.591794967651367188e+01,2.199376678466796875e+01,2.424027633666992188e+01,2.178745460510253906e+01,1.189950752258300781e+01,7.645727539062500000e+01,6.099437713623046875e+01,6.180688095092773438e+01,7.295042419433593750e+01,8.269419860839843750e+01,7.355246734619140625e+01,5.716644668579101562e+01,8.694765472412109375e+01,6.955080413818359375e+01,5.251653289794921875e+01,6.213664245605468750e+01,1.084620189666748047e+01,6.000000000000000000e+00
2.149941062927246094e+01,3.352632141113281250e+01,1.087732410430908203e+01,1.798135948181152344e+01,3.665281677246093750e+01,1.713023185729980469e+01,7.058319568634033203e+00,5.357054519653320312e+01,2.322773742675781250e+01,6.896258831024169922e+00,5.280515289306640625e+01,1.634447669982910156e+01,1.462005615234375000e+01,4.183626556396484375e+01,1.506426906585693359e+01,2.411104393005371094e+01,2.465580368041992188e+01,9.890043258666992188e+00,1.788752174377441406e+01,3.096973991394042969e+01,1.455167484283447266e+01,9.761085510253906250e+00,4.353538131713867188e+01,2.061351394653320312e+01,5.703413486480712891e+00,5.209902191162109375e+01,2.110831451416015625e+01,1.573905658721923828e+01,4.868292999267578125e+01,1.898069000244140625e+01,1.650591015815734863e+00,9.812706947326660156e+00,5.801656341552734375e+01,7.000000000000000000e+00
1.223750591278076172e+01,2.804392814636230469e+01,8.215480804443359375e+00,2.130264854431152344e+01,1.030336856842041016e+01,6.762159824371337891e+00,1.003915214538574219e+01,1.452241325378417969e+01,7.263522148132324219e+00,3.374545335769653320e+00,1.232514381408691406e+01,6.836366653442382812e+00,1.016356277465820312e+01,5.713420867919921875e+00,3.118951082229614258e+00,2.582383728027343750e+01,2.663908386230468750e+01,4.079390525817871094e+00,2.035145568847656250e+01,2.352440452575683594e+01,8.293450355529785156e+00,1.440415954589843750e+01,3.442617797851562500e+01,1.954965782165527344e+01,8.363010406494140625e+00,3.332894515991210938e+01,1.244465732574462891e+01,7.716322898864746094e+00,1.009110927581787109e+01,6.901758313179016113e-01,3.931815624237060547e+00,6.495532512664794922e+00,2.998593330383300781e+01,7.000000000000000000e+00
1.700197792053222656e+01,2.864712142944335938e+01,1.054958629608154297e+01,2.293870162963867188e+01,3.735902404785156250e+01,2.396918678283691406e+01,1.242809295654296875e+01,4.894609451293945312e+01,3.515861892700195312e+01,3.269019126892089844e+00,4.838352966308593750e+01,2.758067131042480469e+01,1.080593872070312500e+01,3.855926132202148438e+01,2.106794357299804688e+01,3.232182693481445312e+01,2.539923858642578125e+01,5.063385486602783203e+00,1.738350868225097656e+01,2.890264320373535156e+01,9.077262878417968750e+00,1.112335968017578125e+01,3.943065643310546875e+01,2.661409187316894531e+01,9.099285125732421875e+00,4.013206481933593750e+01,1.877709770202636719e+01,1.479741477966308594e+01,1.878051948547363281e+01,8.993764877319335938e+00,1.080443286895751953e+01,1.070267295837402344e+01,3.044150733947753906e+01,7.000000000000000000e+00
1.965985488891601562e+01,3.683852386474609375e+01,5.796276569366455078e+00,2.569953727722167969e+01,3.631858825683593750e+01,2.292753219604492188e+01,1.483406162261962891e+01,4.953240203857421875e+01,3.566995239257812500e+01,4.638329982757568359e+00,5.350447082519531250e+01,2.751156806945800781e+01,1.211072540283203125e+01,4.938353347778320312e+01,2.458917808532714844e+01,2.736979293823242188e+01,2.575082969665527344e+01,8.620356321334838867e-01,2.686557769775390625e+01,4.799811553955078125e+01,3.275135803222656250e+01,1.920747566223144531e+01,6.346002197265625000e+01,4.330773162841796875e+01,1.137943553924560547e+01,6.978018951416015625e+01,3.672033691406250000e+01,4.493975639343261719e+00,5.337889862060546875e+01,3.398249053955078125e+01,6.303712844848632812e+00,1.823661613464355469e+01,4.365031433105468750e+01,7.000000000000000000e+00
1.866633987426757812e+01,3.175887107849121094e+01,6.128413200378417969e+00,2.848422622680664062e+01,3.582093048095703125e+01,2.624254989624023438e+01,1.754023170471191406e+01,4.893546676635742188e+01,3.619425201416015625e+01,9.897871971130371094e+00,4.884691238403320312e+01,2.785455322265625000e+01,1.331312274932861328e+01,3.953472900390625000e+01,1.904751396179199219e+01,2.196613121032714844e+01,2.449291038513183594e+01,4.556448936462402344e+00,2.085418701171875000e+01,1.919683265686035156e+01,1.185174179077148438e+01,1.423964309692382812e+01,3.434308242797851562e+01,2.418433761596679688e+01,4.907672882080078125e+00,5.217756271362304688e+01,2.618652725219726562e+01,9.097185134887695312e-01,5.696556854248046875e+01,3.234461212158203125e+01,3.611945152282714844e+00,5.713121891021728516e+00,2.776248741149902344e+01,7.000000000000000000e+00
1.818951606750488281e+01,3.390079116821289062e+01,5.682445526123046875e+00,2.707285118103027344e+01,3.087147712707519531e+01,2.457571029663085938e+01,1.876201057434082031e+01,4.541768264770507812e+01,3.669962310791015625e+01,1.038073635101318359e+01,5.193948364257812500e+01,2.770233535766601562e+01,1.454789924621582031e+01,5.296709823608398438e+01,2.388643264770507812e+01,2.379137992858886719e+01,2.231848716735839844e+01,5.404374599456787109e+00,1.900296020507812500e+01,2.374411201477050781e+01,9.466305732727050781e+00,1.301418113708496094e+01,3.652913665771484375e+01,1.960503196716308594e+01,6.485954761505126953e+00,5.795122146606445312e+01,2.587741851806640625e+01,1.295886874198913574e+00,6.706168365478515625e+01,2.985810470581054688e+01,1.012998294830322266e+01,1.121996116638183594e+01,3.572846221923828125e+01,7.000000000000000000e+00
2.004060745239257812e+01,2.749982643127441406e+01,7.091259479522705078e+00,2.573714065551757812e+01,3.239330673217773438e+01,2.302661705017089844e+01,1.611725616455078125e+01,5.406886672973632812e+01,3.977301025390625000e+01,4.542484283447265625e+00,5.961733627319335938e+01,2.915895271301269531e+01,1.206053256988525391e+01,5.179378128051757812e+01,2.732924842834472656e+01,2.976367568969726562e+01,1.720270156860351562e+01,3.706620216369628906e+00,1.796433067321777344e+01,2.303323554992675781e+01,1.232035446166992188e+01,1.194462966918945312e+01,3.593503952026367188e+01,2.954603004455566406e+01,6.283998489379882812e+00,5.380633544921875000e+01,2.622162818908691406e+01,7.317708969116210938e+00,6.596643066406250000e+01,2.802073287963867188e+01,1.312817001342773438e+01,1.316510295867919922e+01,2.855707740783691406e+01,7.000000000000000000e+00
1.851441192626953125e+01,2.874413299560546875e+01,7.877434730529785156e+00,1.718907928466796875e+01,3.818614959716796875e+01,1.888017654418945312e+01,1.273456573486328125e+01,4.444371032714843750e+01,3.075492095947265625e+01,1.442457675933837891e+01,3.605776977539062500e+01,2.355629539489746094e+01,1.825287818908691406e+01,1.495145702362060547e+01,1.171096134185791016e+01,2.807493209838867188e+01,1.587847137451171875e+01,1.976145029067993164e+00,1.074173355102539062e+01,2.329699516296386719e+01,8.577059745788574219e+00,1.058436489105224609e+01,4.534830093383789062e+01,3.538722991943359375e+01,1.171235466003417969e+01,4.331964111328125000e+01,2.698274803161621094e+01,1.915169906616210938e+01,1.802764701843261719e+01,1.151940441131591797e+01,5.457701683044433594e+00,7.041639804840087891e+00,1.994780921936035156e+01,7.000000000000000000e+00
1.704770469665527344e+01,3.678679656982421875e+01,8.567330360412597656e+00,1.929736137390136719e+01,2.320804023742675781e+01,1.730070877075195312e+01,9.205890655517578125e+00,3.241284942626953125e+01,2.752136421203613281e+01,1.667096734046936035e+00,3.354093551635742188e+01,2.420957374572753906e+01,1.118216514587402344e+01,2.535099983215332031e+01,1.650720596313476562e+01,2.507208633422851562e+01,3.269944381713867188e+01,2.098142147064208984e+00,2.331804656982421875e+01,4.284986495971679688e+01,1.309959793090820312e+01,1.555352306365966797e+01,5.446749496459960938e+01,3.102995300292968750e+01,1.132843971252441406e+01,5.657555389404296875e+01,2.397130584716796875e+01,9.983771324157714844e+00,4.947525024414062500e+01,2.436404800415039062e+01,1.081572437286376953e+01,2.280815124511718750e+01,3.965840148925781250e+01,7.000000000000000000e+00
1.652779388427734375e+01,3.516262054443359375e+01,8.778819084167480469e+00,2.464834213256835938e+01,4.476930618286132812e+01,2.760441589355468750e+01,1.510687732696533203e+01,5.590529632568359375e+01,3.938667297363281250e+01,5.067183971405029297e+00,5.615183639526367188e+01,3.175514793395996094e+01,9.970026016235351562e+00,4.442399597167968750e+01,2.636185836791992188e+01,2.517166137695312500e+01,2.841021537780761719e+01,2.271317481994628906e+00,2.639405822753906250e+01,4.212397384643554688e+01,2.759581947326660156e+01,1.721234321594238281e+01,5.681739044189453125e+01,4.186344146728515625e+01,7.511244297027587891e+00,6.860840606689453125e+01,3.248851394653320312e+01,3.663285970687866211e+00,6.985156250000000000e+01,3.322364044189453125e+01,3.833820581436157227e+00,1.151592636108398438e+01,4.116360473632812500e+01,7.000000000000000000e+00
1.662965202331542969e+01,3.629858016967773438e+01,9.823234558105468750e+00,2.552396965026855469e+01,2.807346153259277344e+01,2.198870468139648438e+01,1.351781177520751953e+01,4.112165451049804688e+01,3.400592041015625000e+01,3.754671573638916016e+00,4.600886917114257812e+01,2.750937080383300781e+01,9.691571235656738281e+00,4.106597900390625000e+01,2.227121734619140625e+01,2.172073364257812500e+01,2.228893852233886719e+01,1.851308703422546387e+00,2.355471801757812500e+01,3.744197845458984375e+01,2.487184715270996094e+01,1.725773048400878906e+01,5.552787399291992188e+01,4.623493576049804688e+01,8.561553001403808594e+00,7.117222595214843750e+01,3.700592041015625000e+01,3.226690530776977539e+00,7.541500854492187500e+01,3.502521896362304688e+01,9.437682151794433594e+00,2.243438911437988281e+01,3.803907012939453125e+01,7.000000000000000000e+00
1.876273536682128906e+01,3.491888809204101562e+01,1.081603431701660156e+01,1.831278991699218750e+01,2.082595252990722656e+01,1.444625282287597656e+01,7.495437622070312500e+00,2.933909988403320312e+01,1.751650238037109375e+01,4.783318519592285156e+00,3.629326248168945312e+01,1.579136371612548828e+01,1.032223415374755859e+01,3.713660812377929688e+01,1.539419746398925781e+01,2.367407989501953125e+01,2.685748863220214844e+01,1.888420104980468750e+01,1.551390361785888672e+01,2.810240364074707031e+01,1.502266025543212891e+01,8.422640800476074219e+00,4.401151275634765625e+01,2.558214187622070312e+01,5.796960353851318359e+00,5.647224426269531250e+01,2.280228042602539062e+01,1.843487358093261719e+01,5.082640457153320312e+01,2.001700019836425781e+01,3.575944662094116211e+00,1.245286178588867188e+01,6.670140838623046875e+01,7.000000000000000000e+00
2.011327743530273438e+01,3.729737091064453125e+01,1.095256900787353516e+01,1.990979576110839844e+01,2.809404182434082031e+01,1.617937850952148438e+01,1.094728851318359375e+01,3.851473999023437500e+01,1.840764808654785156e+01,4.984183311462402344e+00,4.903910446166992188e+01,1.700791168212890625e+01,1.334349632263183594e+01,4.754661178588867188e+01,1.922957992553710938e+01,2.290942955017089844e+01,2.609825134277343750e+01,1.590942096710205078e+01,1.906658363342285156e+01,3.482239151000976562e+01,1.887905120849609375e+01,1.112629890441894531e+01,5.183481979370117188e+01,3.024541664123535156e+01,1.923742294311523438e+00,6.334225463867187500e+01,2.604469680786132812e+01,1.702523994445800781e+01,5.203785705566406250e+01,2.141534614562988281e+01,6.454708099365234375e+00,1.574830150604248047e+01,6.733774566650390625e+01,7.000000000000000000e+00
2.090189552307128906e+01,3.852886581420898438e+01,8.680838584899902344e+00,2.216757202148437500e+01,3.621574783325195312e+01,2.275231742858886719e+01,1.040300846099853516e+01,4.622499465942382812e+01,3.115608406066894531e+01,5.706280231475830078e+00,4.326610946655273438e+01,2.334238433837890625e+01,1.704222297668457031e+01,3.156980705261230469e+01,1.681511688232421875e+01,2.253796768188476562e+01,2.514526557922363281e+01,2.131674194335937500e+01,1.900271415710449219e+01,2.950849342346191406e+01,1.637443733215332031e+01,1.181667518615722656e+01,4.320239257812500000e+01,2.665445327758789062e+01,7.371332645416259766e+00,4.261319732666015625e+01,2.199143409729003906e+01,1.661481857299804688e+01,1.655354690551757812e+01,7.983840942382812500e+00,5.277174472808837891e+00,8.633922576904296875e+00,3.834184646606445312e+01,7.000000000000000000e+00
